municipio,codigo_dane,fecha_año,cantidad,dpnom,pob,tasa_homicidios
CORINTO,19212,2016,31.0,Cauca,25067,123.6685682371245
CORINTO,19212,2017,35.0,Cauca,25065,139.63694394574108
CORINTO,19212,2018,56.0,Cauca,25286,221.46642410820218
CORINTO,19212,2019,70.0,Cauca,25342,276.2212927156499
CORINTO,19212,2020,50.0,Cauca,25440,196.54088050314465
CORINTO,19212,2021,51.0,Cauca,25643,198.8846858791873
COROMORO,68217,2010,2.0,Santander,5476,36.52300949598247
COROMORO,68217,2011,1.0,Santander,5391,18.54943424225561
COROZAL,70215,2010,7.0,Sucre,63016,11.108289958105878
COROZAL,70215,2011,2.0,Sucre,63449,3.1521379375561476
COROZAL,70215,2012,2.0,Sucre,63879,3.130919394480189
COROZAL,70215,2013,7.0,Sucre,64366,10.875306839014387
COROZAL,70215,2014,12.0,Sucre,64756,18.531101365124467
COROZAL,70215,2015,12.0,Sucre,65205,18.40349666436623
COROZAL,70215,2016,2.0,Sucre,65666,3.0457162001644686
COROZAL,70215,2017,4.0,Sucre,66353,6.028363450032402
COROZAL,70215,2018,7.0,Sucre,67371,10.39022724911312
COROZAL,70215,2019,16.0,Sucre,69268,23.098689149390772
COROZAL,70215,2020,13.0,Sucre,70853,18.34784695072897
COROZAL,70215,2021,9.0,Sucre,71843,12.527316509611236
COTA,25214,2010,1.0,Cundinamarca,22193,4.505925291758662
COTA,25214,2012,2.0,Cundinamarca,24146,8.282945415389712
COTA,25214,2013,2.0,Cundinamarca,25283,7.91045366451766
COTA,25214,2014,3.0,Cundinamarca,26474,11.33187278084158
COTA,25214,2017,3.0,Cundinamarca,30816,9.735202492211839
COTA,25214,2018,3.0,Cundinamarca,32691,9.176837661741764
COTA,25214,2019,5.0,Cundinamarca,34948,14.306970355957422
COTA,25214,2020,2.0,Cundinamarca,36992,5.406574394463668
COTA,25214,2021,4.0,Cundinamarca,38469,10.397982791338482
COTORRA,23300,2010,1.0,Córdoba,19367,5.163422316311251
COTORRA,23300,2011,4.0,Córdoba,19298,20.72753653228314
COTORRA,23300,2012,4.0,Córdoba,19232,20.798668885191347
COTORRA,23300,2013,2.0,Córdoba,19247,10.391229802047071
COTORRA,23300,2014,2.0,Córdoba,19241,10.394470141884517
COTORRA,23300,2015,1.0,Córdoba,19182,5.213220727765614
COTORRA,23300,2016,5.0,Córdoba,19070,26.219192448872576
COTORRA,23300,2017,2.0,Córdoba,19092,10.475591870940708
COTORRA,23300,2018,5.0,Córdoba,19041,26.259125045953468
COTORRA,23300,2019,4.0,Córdoba,19315,20.709293295366294
COTORRA,23300,2020,6.0,Córdoba,19549,30.692107013146455
COVARACHÍA,15218,2016,1.0,Boyacá,2966,33.715441672285905
COVARACHÍA,15218,2017,1.0,Boyacá,2858,34.98950314905528
COVARACHÍA,15218,2021,2.0,Boyacá,2721,73.5023888276369
COVEÑAS,70221,2010,3.0,Sucre,16637,18.032097132896556
COVEÑAS,70221,2011,3.0,Sucre,16805,17.851829812555785
COVEÑAS,70221,2012,3.0,Sucre,16983,17.664723547076488
COVEÑAS,70221,2013,9.0,Sucre,17214,52.283025444405716
COVEÑAS,70221,2014,3.0,Sucre,17355,17.28608470181504
COVEÑAS,70221,2015,5.0,Sucre,17526,28.529042565331505
COVEÑAS,70221,2016,1.0,Sucre,17718,5.643977875606727
COVEÑAS,70221,2017,7.0,Sucre,17937,39.02547806210626
COVEÑAS,70221,2018,10.0,Sucre,18250,54.794520547945204
COVEÑAS,70221,2019,4.0,Sucre,18892,21.172983273343213
COVEÑAS,70221,2020,3.0,Sucre,19516,15.372002459520392
COVEÑAS,70221,2021,18.0,Sucre,19789,90.959624033554
COYAIMA,73217,2010,3.0,Tolima,23641,12.689818535594942
COYAIMA,73217,2011,6.0,Tolima,23491,25.541696820058746
COYAIMA,73217,2012,3.0,Tolima,23363,12.840816675940589
COYAIMA,73217,2013,5.0,Tolima,23266,21.490587122840196
COYAIMA,73217,2014,6.0,Tolima,23196,25.86652871184687
COYAIMA,73217,2015,6.0,Tolima,23011,26.074486115336143
COYAIMA,73217,2016,1.0,Tolima,22882,4.37024735600035
COYAIMA,73217,2017,5.0,Tolima,22793,21.936559470012725
COYAIMA,73217,2018,9.0,Tolima,22813,39.45119011090168
COYAIMA,73217,2019,7.0,Tolima,22610,30.959752321981426
COYAIMA,73217,2020,1.0,Tolima,22490,4.44642063139173
COYAIMA,73217,2021,9.0,Tolima,22553,39.905999201880014
CRAVO NORTE,81220,2011,5.0,Arauca,4089,122.2792858889704
CRAVO NORTE,81220,2012,1.0,Arauca,4060,24.63054187192118
CRAVO NORTE,81220,2013,2.0,Arauca,4006,49.92511233150275
CRAVO NORTE,81220,2015,2.0,Arauca,3855,51.880674448767834
CRAVO NORTE,81220,2016,1.0,Arauca,3843,26.021337496747332
CRAVO NORTE,81220,2017,1.0,Arauca,3899,25.647601949217744
CRAVO NORTE,81220,2018,2.0,Arauca,3925,50.95541401273885
CRAVO NORTE,81220,2019,1.0,Arauca,4042,24.740227610094017
CRAVO NORTE,81220,2020,1.0,Arauca,4143,24.137098720733768
CRAVO NORTE,81220,2021,7.0,Arauca,4242,165.01650165016503
CUASPUD,52224,2010,2.0,Nariño,8557,23.37267734018932
CUASPUD,52224,2011,1.0,Nariño,8657,11.551345731777753
CUASPUD,52224,2012,3.0,Nariño,8732,34.35639028859368
CUASPUD,52224,2013,1.0,Nariño,8835,11.318619128466327
CUASPUD,52224,2015,1.0,Nariño,8966,11.153245594467991
CUASPUD,52224,2016,1.0,Nariño,9009,11.1000111000111
CUASPUD,52224,2018,1.0,Nariño,9201,10.868383871318334
CUASPUD,52224,2019,1.0,Nariño,9199,10.870746820306556
CUASPUD,52224,2020,2.0,Nariño,9198,21.743857360295713
CUASPUD,52224,2021,4.0,Nariño,9198,43.48771472059143
CUBARRAL,50223,2011,4.0,Meta,6255,63.948840927258196
CUBARRAL,50223,2012,2.0,Meta,6403,31.235358425737935
CUBARRAL,50223,2014,4.0,Meta,6612,60.49606775559589
CUBARRAL,50223,2015,1.0,Meta,6652,15.033072760072159
CUBARRAL,50223,2016,2.0,Meta,6751,29.625240705080728
CUBARRAL,50223,2019,2.0,Meta,7019,28.494087476848552
CUBARRAL,50223,2021,1.0,Meta,7126,14.033118158854899
CUBARÁ,15223,2010,2.0,Boyacá,8630,23.174971031286212
CUBARÁ,15223,2011,2.0,Boyacá,8809,22.704052673402202
CUBARÁ,15223,2012,5.0,Boyacá,9011,55.487737210076574
CUBARÁ,15223,2013,2.0,Boyacá,9227,21.675517502980384
CUBARÁ,15223,2014,1.0,Boyacá,9420,10.615711252653929
CUBARÁ,15223,2015,3.0,Boyacá,9613,31.20773951940081
CUBARÁ,15223,2018,4.0,Boyacá,10319,38.763446070355656
CUBARÁ,15223,2019,1.0,Boyacá,10563,9.467007478935908
CUBARÁ,15223,2021,2.0,Boyacá,10828,18.470631695603988
CUCAITA,15224,2012,1.0,Boyacá,3623,27.60143527463428
CUCAITA,15224,2015,1.0,Boyacá,3723,26.860059092130005
CUCUNUBÁ,25224,2011,2.0,Cundinamarca,6380,31.347962382445143
CUCUNUBÁ,25224,2012,1.0,Cundinamarca,6493,15.401201293700908
CUCUNUBÁ,25224,2013,2.0,Cundinamarca,6630,30.1659125188537
CUCUNUBÁ,25224,2015,1.0,Cundinamarca,6931,14.427932477276007
CUCUNUBÁ,25224,2016,2.0,Cundinamarca,7129,28.054425585636135
CUCUNUBÁ,25224,2017,1.0,Cundinamarca,7349,13.607293509320996
CUCUNUBÁ,25224,2018,1.0,Cundinamarca,7626,13.113034356150013
CUCUNUBÁ,25224,2019,4.0,Cundinamarca,7935,50.40957781978576
CUCUNUBÁ,25224,2020,1.0,Cundinamarca,8257,12.110936175366357
CUCUTILLA,54223,2013,3.0,Norte de Santander,7890,38.02281368821293
CUCUTILLA,54223,2016,1.0,Norte de Santander,7873,12.701638511367968
CUCUTILLA,54223,2017,1.0,Norte de Santander,7923,12.621481761958854
CUCUTILLA,54223,2018,1.0,Norte de Santander,8095,12.353304508956144
CUMARAL,50226,2010,4.0,Meta,19721,20.282947112215407
CUMARAL,50226,2011,2.0,Meta,20141,9.929993545504196
CUMARAL,50226,2012,4.0,Meta,20540,19.474196689386563
CUMARAL,50226,2013,3.0,Meta,20936,14.329384791746273
CUMARAL,50226,2014,4.0,Meta,21381,18.708198868153968
CUMARAL,50226,2015,4.0,Meta,21682,18.44848261230514
CUMARAL,50226,2016,7.0,Meta,22111,31.65845054497761
CUMARAL,50226,2017,2.0,Meta,22501,8.888493844718013
CUMARAL,50226,2018,1.0,Meta,22831,4.3800096360211995
CUMARAL,50226,2019,1.0,Meta,23014,4.345181194055792
CUMARAL,50226,2020,2.0,Meta,23195,8.622547962923043
CUMARAL,50226,2021,4.0,Meta,23387,17.10351904904434
CUMARIBO,99773,2010,12.0,Vichada,56821,21.118952499956002
CUMARIBO,99773,2011,7.0,Vichada,58728,11.919357035826183
CUMARIBO,99773,2012,22.0,Vichada,60663,36.26592816049322
CUMARIBO,99773,2013,7.0,Vichada,62571,11.187291237154593
CUMARIBO,99773,2014,4.0,Vichada,64438,6.207517303454484
CUMARIBO,99773,2015,7.0,Vichada,66322,10.554567111968879
CUMARIBO,99773,2016,3.0,Vichada,68305,4.392065002562038
CUMARIBO,99773,2017,11.0,Vichada,70339,15.63855044854206
CUMARIBO,99773,2018,7.0,Vichada,72691,9.629802864178508
CUMARIBO,99773,2019,4.0,Vichada,76196,5.249619402593312
CUMARIBO,99773,2020,7.0,Vichada,78863,8.876152314773721
CUMARIBO,99773,2021,4.0,Vichada,79984,5.001000200040008
CUMBAL,52227,2010,1.0,Nariño,32017,3.1233407252397165
CUMBAL,52227,2011,1.0,Nariño,32668,3.061099546957267
CUMBAL,52227,2012,2.0,Nariño,33332,6.000240009600384
CUMBAL,52227,2013,5.0,Nariño,33934,14.734484587729122
CUMBAL,52227,2014,6.0,Nariño,34494,17.394329448599755
CUMBAL,52227,2015,1.0,Nariño,35095,2.8494087476848553
CUMBAL,52227,2016,3.0,Nariño,35762,8.38879257312231
CUMBAL,52227,2017,4.0,Nariño,36260,11.031439602868174
CUMBAL,52227,2018,3.0,Nariño,36864,8.138020833333332
CUMBAL,52227,2019,3.0,Nariño,36975,8.113590263691684
CUMBAL,52227,2020,3.0,Nariño,37033,8.100882996246591
CUMBAL,52227,2021,5.0,Nariño,37032,13.501836249729964
CUMBITARA,52233,2010,5.0,Nariño,6191,80.76239702794379
CUMBITARA,52233,2011,4.0,Nariño,6152,65.01950585175553
CUMBITARA,52233,2012,2.0,Nariño,6119,32.685079261317206
CUMBITARA,52233,2013,3.0,Nariño,6069,49.43153732081067
CUMBITARA,52233,2014,8.0,Nariño,6043,132.38457719675657
CUMBITARA,52233,2015,5.0,Nariño,6017,83.09788931361143
CUMBITARA,52233,2017,5.0,Nariño,5935,84.24599831508003
CUMBITARA,52233,2018,3.0,Nariño,5948,50.43712172158709
CUMBITARA,52233,2019,15.0,Nariño,5843,256.7174396714017
CUMBITARA,52233,2020,9.0,Nariño,5768,156.03328710124825
CUMBITARA,52233,2021,7.0,Nariño,5767,121.38026703658747
CUNDAY,73226,2012,2.0,Tolima,10042,19.91635132443736
CUNDAY,73226,2013,3.0,Tolima,9750,30.76923076923077
CUNDAY,73226,2014,3.0,Tolima,9473,31.668953868890533
CUNDAY,73226,2016,3.0,Tolima,9110,32.93084522502745
CUNDAY,73226,2017,2.0,Tolima,8930,22.396416573348265
CUNDAY,73226,2020,3.0,Tolima,8372,35.8337314859054
CUNDAY,73226,2021,4.0,Tolima,8395,47.64740917212627
CURILLO,18205,2010,14.0,Caquetá,7144,195.96864501679732
CURILLO,18205,2011,6.0,Caquetá,7206,83.26394671107411
CURILLO,18205,2012,14.0,Caquetá,7233,193.55730678833126
CURILLO,18205,2013,4.0,Caquetá,7317,54.66721333880005
CURILLO,18205,2014,1.0,Caquetá,7396,13.520822065981612
CURILLO,18205,2015,3.0,Caquetá,7454,40.24684733029246
CURILLO,18205,2016,3.0,Caquetá,7523,39.87770836102619
CURILLO,18205,2017,2.0,Caquetá,7595,26.333113890717573
CURILLO,18205,2018,8.0,Caquetá,7593,105.36020018438036
CURILLO,18205,2019,7.0,Caquetá,7683,91.11024339450735
CURILLO,18205,2020,4.0,Caquetá,7772,51.4668039114771
CURILLO,18205,2021,6.0,Caquetá,7854,76.39419404125286
CURITÍ,68229,2010,1.0,Santander,11779,8.489685032685287
CURITÍ,68229,2012,3.0,Santander,11905,25.1994960100798
CURITÍ,68229,2013,1.0,Santander,11977,8.349336227769893
CURITÍ,68229,2015,1.0,Santander,12145,8.233841086867024
CURITÍ,68229,2018,1.0,Santander,12717,7.863489816780687
CURITÍ,68229,2021,1.0,Santander,13432,7.44490768314473
CURUMANÍ,20228,2010,5.0,Cesar,32991,15.15564851019975
CURUMANÍ,20228,2011,3.0,Cesar,33383,8.986609951172753
CURUMANÍ,20228,2012,7.0,Cesar,33809,20.70454612677098
CURUMANÍ,20228,2013,5.0,Cesar,34212,14.614755056705249
CURUMANÍ,20228,2014,8.0,Cesar,34643,23.092688277574112
CURUMANÍ,20228,2015,8.0,Cesar,35086,22.801117254745485
CURUMANÍ,20228,2016,4.0,Cesar,35654,11.218937566612443
CURUMANÍ,20228,2017,8.0,Cesar,36317,22.028251232205303
CURUMANÍ,20228,2018,14.0,Cesar,37399,37.43415599347576
CURUMANÍ,20228,2019,7.0,Cesar,38617,18.126731750265428
CURUMANÍ,20228,2020,8.0,Cesar,39667,20.167897748758413
CURUMANÍ,20228,2021,9.0,Cesar,40491,22.22716159146477
CUÍTIVA,15226,2012,2.0,Boyacá,1878,106.49627263045794
CUÍTIVA,15226,2021,1.0,Boyacá,1823,54.85463521667581
CÁCERES,5120,2010,23.0,Antioquia,26363,87.2434851875735
CÁCERES,5120,2011,28.0,Antioquia,26678,104.95539395756805
CÁCERES,5120,2012,24.0,Antioquia,26952,89.04719501335708
CÁCERES,5120,2013,23.0,Antioquia,27193,84.58059059316736
CÁCERES,5120,2014,27.0,Antioquia,27503,98.17110860633385
CÁCERES,5120,2015,26.0,Antioquia,27811,93.48818812700011
CÁCERES,5120,2016,19.0,Antioquia,28134,67.53394469325372
CÁCERES,5120,2017,16.0,Antioquia,28551,56.04006864908409
CÁCERES,5120,2018,54.0,Antioquia,28996,186.2325838046627
CÁCERES,5120,2019,81.0,Antioquia,29716,272.5804280522277
CÁCERES,5120,2020,74.0,Antioquia,30356,243.77388325207536
CÁCERES,5120,2021,41.0,Antioquia,30833,132.97441053416793
CÁCOTA,54125,2014,1.0,Norte de Santander,2741,36.48303538854432
CÁCOTA,54125,2015,1.0,Norte de Santander,2704,36.98224852071006
CÁCOTA,54125,2016,2.0,Norte de Santander,2705,73.93715341959334
CÁCOTA,54125,2017,1.0,Norte de Santander,2795,35.77817531305903
CÁCOTA,54125,2021,3.0,Norte de Santander,2954,101.5572105619499
CÉRTEGUI,27160,2011,1.0,Chocó,6595,15.163002274450342
CÉRTEGUI,27160,2014,2.0,Chocó,6281,31.8420633657061
CÉRTEGUI,27160,2015,1.0,Chocó,6121,16.337199803953602
CÉRTEGUI,27160,2016,2.0,Chocó,5966,33.523298692591354
CÉRTEGUI,27160,2018,3.0,Chocó,5635,53.23868677905945
CÉRTEGUI,27160,2019,1.0,Chocó,5705,17.5284837861525
CÉRTEGUI,27160,2020,1.0,Chocó,5760,17.36111111111111
CÉRTEGUI,27160,2021,6.0,Chocó,5808,103.30578512396694
CÓMBITA,15204,2011,2.0,Boyacá,11953,16.732201121057475
CÓMBITA,15204,2014,2.0,Boyacá,12323,16.22981416862777
CÓMBITA,15204,2015,3.0,Boyacá,12464,24.069319640564828
CÓMBITA,15204,2016,4.0,Boyacá,12585,31.783869686134285
CÓMBITA,15204,2017,1.0,Boyacá,12800,7.8125
CÓMBITA,15204,2018,1.0,Boyacá,12970,7.710100231303007
CÓMBITA,15204,2019,2.0,Boyacá,13140,15.220700152207003
CÓMBITA,15204,2020,5.0,Boyacá,13280,37.65060240963856
CÓMBITA,15204,2021,2.0,Boyacá,13377,14.951035359198626
CÓRDOBA,13212,2010,3.0,Bolívar,15135,19.821605550049554
CÓRDOBA,13212,2011,3.0,Bolívar,15237,19.688915140775745
CÓRDOBA,13212,2014,1.0,Bolívar,15429,6.481301445330222
CÓRDOBA,13212,2015,1.0,Bolívar,15468,6.464959917248513
CÓRDOBA,13212,2016,1.0,Bolívar,15605,6.408202499198975
CÓRDOBA,13212,2018,1.0,Bolívar,15960,6.265664160401003
CÓRDOBA,13212,2019,1.0,Bolívar,16225,6.163328197226502
CÓRDOBA,13212,2020,1.0,Bolívar,16474,6.070171178827243
CÓRDOBA,13212,2021,1.0,Bolívar,16714,5.983008256551394
CÓRDOBA,52215,2010,1.0,Nariño,14749,6.780120686148214
CÓRDOBA,52215,2011,2.0,Nariño,14848,13.469827586206897
CÓRDOBA,52215,2012,3.0,Nariño,14951,20.065547455019733
CÓRDOBA,52215,2013,3.0,Nariño,15065,19.913707268503153
CÓRDOBA,52215,2014,2.0,Nariño,15189,13.167423793534795
CÓRDOBA,52215,2015,8.0,Nariño,15256,52.43838489774515
CÓRDOBA,52215,2016,2.0,Nariño,15349,13.030164831585118
CÓRDOBA,52215,2017,2.0,Nariño,15435,12.957563977972141
CÓRDOBA,52215,2018,1.0,Nariño,15516,6.444960041247745
CÓRDOBA,52215,2019,3.0,Nariño,15496,19.359834796076406
CÓRDOBA,63212,2010,1.0,Quindio,5503,18.17190623296384
CÓRDOBA,63212,2012,1.0,Quindio,5474,18.26817683595177
CÓRDOBA,63212,2014,1.0,Quindio,5459,18.318373328448434
CÓRDOBA,63212,2016,1.0,Quindio,5585,17.905102954341988
CÓRDOBA,63212,2017,1.0,Quindio,5578,17.92757260666906
CÚCUTA (CT),54001,2010,268.0,Norte de Santander,649990,41.231403560054765
CÚCUTA (CT),54001,2011,295.0,Norte de Santander,655161,45.02710020895627
CÚCUTA (CT),54001,2012,345.0,Norte de Santander,659886,52.28175775815822
CÚCUTA (CT),54001,2013,261.0,Norte de Santander,664411,39.28291373863467
CÚCUTA (CT),54001,2014,182.0,Norte de Santander,668507,27.224845813132845
CÚCUTA (CT),54001,2015,177.0,Norte de Santander,672777,26.308866087871614
CÚCUTA (CT),54001,2016,258.0,Norte de Santander,680030,37.9395026689999
CÚCUTA (CT),54001,2017,246.0,Norte de Santander,690699,35.616093262043236
CÚCUTA (CT),54001,2018,192.0,Norte de Santander,711715,26.97709054888544
CÚCUTA (CT),54001,2019,200.0,Norte de Santander,749197,26.695248379264733
CÚCUTA (CT),54001,2020,257.0,Norte de Santander,777106,33.0714214019709
CÚCUTA (CT),54001,2021,258.0,Norte de Santander,787891,32.74564628863637
DABEIBA,5234,2010,6.0,Antioquia,22435,26.74392689993314
DABEIBA,5234,2011,8.0,Antioquia,22494,35.56503956610651
DABEIBA,5234,2012,7.0,Antioquia,22527,31.07382252408221
DABEIBA,5234,2013,9.0,Antioquia,22542,39.92547245142401
DABEIBA,5234,2014,3.0,Antioquia,22570,13.291980505095259
DABEIBA,5234,2015,8.0,Antioquia,22593,35.40919753906077
DABEIBA,5234,2016,6.0,Antioquia,22673,26.46319410752878
DABEIBA,5234,2017,11.0,Antioquia,22836,48.16955684007707
DABEIBA,5234,2018,8.0,Antioquia,23044,34.71619510501649
DABEIBA,5234,2019,12.0,Antioquia,23255,51.60180606321221
DABEIBA,5234,2020,16.0,Antioquia,23509,68.05904121825684
DABEIBA,5234,2021,21.0,Antioquia,23874,87.96179944709726
DAGUA,76233,2010,21.0,Valle del Cauca,45589,46.06374344688412
DAGUA,76233,2011,19.0,Valle del Cauca,45937,41.360994405381284
DAGUA,76233,2012,22.0,Valle del Cauca,46315,47.500809672892146
DAGUA,76233,2013,20.0,Valle del Cauca,46622,42.898202565312516
DAGUA,76233,2014,23.0,Valle del Cauca,46833,49.110669826831504
DAGUA,76233,2015,12.0,Valle del Cauca,47017,25.522683284769336
DAGUA,76233,2016,12.0,Valle del Cauca,47427,25.302043139983553
DAGUA,76233,2017,21.0,Valle del Cauca,47777,43.954203905644974
DAGUA,76233,2018,13.0,Valle del Cauca,48443,26.835662531222262
DAGUA,76233,2019,9.0,Valle del Cauca,48758,18.45850937282087
DAGUA,76233,2020,10.0,Valle del Cauca,49015,20.401917780271344
DAGUA,76233,2021,16.0,Valle del Cauca,49279,32.46819131881735
DIBULLA,44090,2010,18.0,La Guajira,29247,61.5447738229562
DIBULLA,44090,2011,12.0,La Guajira,30198,39.7377309755613
DIBULLA,44090,2012,35.0,La Guajira,31127,112.44257397115045
DIBULLA,44090,2013,19.0,La Guajira,32021,59.33606071015896
DIBULLA,44090,2014,6.0,La Guajira,32942,18.2138303685265
DIBULLA,44090,2015,3.0,La Guajira,33829,8.868130893611989
DIBULLA,44090,2016,8.0,La Guajira,34856,22.951572182694516
DIBULLA,44090,2017,14.0,La Guajira,36037,38.84896079029886
DIBULLA,44090,2018,6.0,La Guajira,37740,15.89825119236884
DIBULLA,44090,2019,19.0,La Guajira,40051,47.439514618860954
DIBULLA,44090,2020,11.0,La Guajira,42060,26.153114598193056
DIBULLA,44090,2021,14.0,La Guajira,43026,32.538465114117045
DISTRACCIÓN,44098,2010,2.0,La Guajira,11867,16.853459172495157
DISTRACCIÓN,44098,2014,2.0,La Guajira,12141,16.473107651758504
DISTRACCIÓN,44098,2015,2.0,La Guajira,12298,16.26280696048138
DISTRACCIÓN,44098,2016,1.0,La Guajira,12413,8.05607024893257
DISTRACCIÓN,44098,2017,1.0,La Guajira,12643,7.909515146721506
DOLORES,73236,2010,1.0,Tolima,9080,11.013215859030838
DOLORES,73236,2011,2.0,Tolima,8994,22.237046920169
DOLORES,73236,2012,1.0,Tolima,8875,11.267605633802818
DOLORES,73236,2014,1.0,Tolima,8731,11.453441759248655
DOLORES,73236,2015,2.0,Tolima,8655,23.108030040439054
DOLORES,73236,2017,2.0,Tolima,8393,23.829381627546766
DOLORES,73236,2018,2.0,Tolima,8359,23.926306974518482
DOLORES,73236,2019,1.0,Tolima,8250,12.121212121212121
DOLORES,73236,2021,2.0,Tolima,8208,24.366471734892787
DON MATÍAS,5237,2010,6.0,Antioquia,17080,35.1288056206089
DON MATÍAS,5237,2011,9.0,Antioquia,17292,52.047189451769604
DON MATÍAS,5237,2012,10.0,Antioquia,17479,57.211510956004346
DON MATÍAS,5237,2013,5.0,Antioquia,17656,28.318985047575893
DON MATÍAS,5237,2014,3.0,Antioquia,17916,16.744809109176156
DON MATÍAS,5237,2015,4.0,Antioquia,18084,22.119000221190003
DON MATÍAS,5237,2016,10.0,Antioquia,18332,54.54942177612917
DON MATÍAS,5237,2017,3.0,Antioquia,18533,16.187341498947823
DON MATÍAS,5237,2018,7.0,Antioquia,18902,37.03311818855148
DON MATÍAS,5237,2019,7.0,Antioquia,19332,36.20939375129319
DON MATÍAS,5237,2020,2.0,Antioquia,19709,10.147648282510529
DON MATÍAS,5237,2021,10.0,Antioquia,20018,49.955040463582776
DOSQUEBRADAS,66170,2010,111.0,Risaralda,198093,56.03428692583786
DOSQUEBRADAS,66170,2011,71.0,Risaralda,200541,35.404231553647385
DOSQUEBRADAS,66170,2012,69.0,Risaralda,202746,34.03273060874197
DOSQUEBRADAS,66170,2013,59.0,Risaralda,204771,28.81267366961142
DOSQUEBRADAS,66170,2014,63.0,Risaralda,206786,30.466279148491676
DOSQUEBRADAS,66170,2015,55.0,Risaralda,209111,26.301820564197964
DOSQUEBRADAS,66170,2016,45.0,Risaralda,211592,21.267344701122916
DOSQUEBRADAS,66170,2017,56.0,Risaralda,214163,26.148307597484163
DOSQUEBRADAS,66170,2018,44.0,Risaralda,217178,20.259878993268195
DOSQUEBRADAS,66170,2019,33.0,Risaralda,220771,14.947615402385276
DOSQUEBRADAS,66170,2020,34.0,Risaralda,223782,15.193357821451233
DOSQUEBRADAS,66170,2021,47.0,Risaralda,225554,20.83758213110829
DUITAMA,15238,2010,13.0,Boyacá,108694,11.96018179476328
DUITAMA,15238,2011,6.0,Boyacá,110498,5.429962533258521
DUITAMA,15238,2012,9.0,Boyacá,112192,8.021962350256702
DUITAMA,15238,2013,9.0,Boyacá,113827,7.906735660256354
DUITAMA,15238,2014,11.0,Boyacá,115501,9.523727067298118
DUITAMA,15238,2015,13.0,Boyacá,117159,11.096031888288566
DUITAMA,15238,2016,4.0,Boyacá,118852,3.3655302392891997
DUITAMA,15238,2017,6.0,Boyacá,120573,4.976238461347068
DUITAMA,15238,2018,2.0,Boyacá,122436,1.6335064850207455
DUITAMA,15238,2019,4.0,Boyacá,124780,3.2056419297964416
DUITAMA,15238,2020,4.0,Boyacá,126670,3.1578116365358806
DUITAMA,15238,2021,7.0,Boyacá,127592,5.486237381654022
DURANIA,54239,2012,1.0,Norte de Santander,4434,22.552999548940008
DURANIA,54239,2013,1.0,Norte de Santander,4426,22.593764121102577
DURANIA,54239,2015,3.0,Norte de Santander,4429,67.73538044705352
DURANIA,54239,2018,2.0,Norte de Santander,4541,44.04316229905307
DURANIA,54239,2019,1.0,Norte de Santander,4693,21.308331557639036
EBÉJICO,5240,2010,3.0,Antioquia,12990,23.094688221709006
EBÉJICO,5240,2011,6.0,Antioquia,12845,46.71078240560529
EBÉJICO,5240,2012,4.0,Antioquia,12716,31.456432840515884
EBÉJICO,5240,2013,3.0,Antioquia,12617,23.777443132281842
EBÉJICO,5240,2014,8.0,Antioquia,12461,64.20030495144852
EBÉJICO,5240,2015,2.0,Antioquia,12308,16.249593760155996
EBÉJICO,5240,2016,6.0,Antioquia,12227,49.071726506910935
EBÉJICO,5240,2017,8.0,Antioquia,12177,65.69762667323643
EBÉJICO,5240,2018,2.0,Antioquia,12158,16.450074025333112
EBÉJICO,5240,2019,6.0,Antioquia,12108,49.554013875123886
EBÉJICO,5240,2020,6.0,Antioquia,12134,49.447832536673815
EBÉJICO,5240,2021,4.0,Antioquia,12322,32.462262619704596
EL BAGRE,5250,2010,23.0,Antioquia,43903,52.38821948386215
EL BAGRE,5250,2011,14.0,Antioquia,44881,31.193600855595907
EL BAGRE,5250,2012,21.0,Antioquia,45783,45.86855383002425
EL BAGRE,5250,2013,39.0,Antioquia,46678,83.55113758087322
EL BAGRE,5250,2014,49.0,Antioquia,47561,103.02558819200605
EL BAGRE,5250,2015,44.0,Antioquia,48493,90.73474522095972
EL BAGRE,5250,2016,38.0,Antioquia,49488,76.78629162625283
EL BAGRE,5250,2017,11.0,Antioquia,50544,21.76321620766065
EL BAGRE,5250,2018,46.0,Antioquia,51862,88.6969264586788
EL BAGRE,5250,2019,39.0,Antioquia,52925,73.68918280585734
EL BAGRE,5250,2020,51.0,Antioquia,53846,94.7145563273038
EL BAGRE,5250,2021,35.0,Antioquia,54681,64.00760776137965
EL BANCO,47245,2010,12.0,Magdalena,58409,20.544779058021877
EL BANCO,47245,2011,15.0,Magdalena,59184,25.344687753446877
EL BANCO,47245,2012,15.0,Magdalena,59921,25.032960064084378
EL BANCO,47245,2013,20.0,Magdalena,60652,32.97500494625074
EL BANCO,47245,2014,16.0,Magdalena,61370,26.07137037640541
EL BANCO,47245,2015,9.0,Magdalena,62069,14.49999194444892
EL BANCO,47245,2016,8.0,Magdalena,62912,12.71617497456765
EL BANCO,47245,2017,9.0,Magdalena,63918,14.080540692762602
EL BANCO,47245,2018,8.0,Magdalena,65457,12.221763906075745
EL BANCO,47245,2019,11.0,Magdalena,67811,16.221556974532156
EL BANCO,47245,2020,5.0,Magdalena,69701,7.173498228145938
EL BANCO,47245,2021,7.0,Magdalena,70783,9.889380218414026
EL CAIRO,76246,2010,12.0,Valle del Cauca,8389,143.0444629872452
EL CAIRO,76246,2011,11.0,Valle del Cauca,8172,134.60597161037688
